payment_id,subscription_id,user_id,paid_at,amount,currency,payment_method,status,billing_period_start,billing_period_end
P001820,S00212,U0069,2022-03-22 04:00:00,19.99,USD,bank_transfer,success,2022-03-22,2022-04-20
P001821,S00212,U0069,2022-04-21 12:00:00,19.99,USD,bank_transfer,success,2022-04-21,2022-05-20
P001822,S00212,U0069,2022-05-21 03:00:00,19.99,USD,bank_transfer,success,2022-05-21,2022-06-19
P001823,S00212,U0069,2022-06-20 15:00:00,19.99,USD,bank_transfer,success,2022-06-20,2022-07-19
P001824,S00212,U0069,2022-07-20 21:00:00,19.99,USD,bank_transfer,success,2022-07-20,2022-08-18
P001825,S00212,U0069,2022-08-19 15:00:00,19.99,USD,bank_transfer,success,2022-08-19,2022-09-17
P001826,S00212,U0069,2022-09-18 05:00:00,19.99,USD,bank_transfer,success,2022-09-18,2022-10-17
P001827,S00212,U0069,2022-10-18 12:00:00,19.99,USD,bank_transfer,success,2022-10-18,2022-11-16
P001828,S00212,U0069,2022-11-17 18:00:00,19.99,USD,bank_transfer,success,2022-11-17,2022-12-16
P001829,S00212,U0069,2022-12-17 19:00:00,19.99,USD,bank_transfer,refunded,2022-12-17,2023-01-15
P001830,S00212,U0069,2023-01-16 09:00:00,19.99,USD,bank_transfer,success,2023-01-16,2023-02-14
P001831,S00212,U0069,2023-02-15 00:00:00,19.99,USD,bank_transfer,success,2023-02-15,2023-03-16
P001832,S00213,U0126,2021-10-02 04:00:00,19.99,USD,bank_transfer,success,2021-10-02,2021-10-31
P001833,S00213,U0126,2021-11-01 11:00:00,19.99,USD,bank_transfer,success,2021-11-01,2021-11-30
P001834,S00213,U0126,2021-12-01 18:00:00,19.99,USD,bank_transfer,success,2021-12-01,2021-12-30
P001835,S00213,U0126,2021-12-31 20:00:00,19.99,USD,bank_transfer,success,2021-12-31,2022-01-29
P001836,S00213,U0126,2022-01-30 03:00:00,19.99,USD,bank_transfer,success,2022-01-30,2022-02-28
P001837,S00213,U0126,2022-03-01 11:00:00,19.99,USD,bank_transfer,success,2022-03-01,2022-03-30
P001838,S00213,U0126,2022-03-31 01:00:00,19.99,USD,bank_transfer,success,2022-03-31,2022-04-29
P001839,S00213,U0126,2022-04-30 07:00:00,19.99,USD,bank_transfer,success,2022-04-30,2022-05-29
P001840,S00214,U0199,2024-12-11 09:00:00,19.99,USD,google_pay,success,2024-12-11,2025-01-09
P001841,S00214,U0199,2025-01-10 22:00:00,19.99,USD,google_pay,success,2025-01-10,2025-02-08
P001842,S00214,U0199,2025-02-09 09:00:00,19.99,USD,google_pay,success,2025-02-09,2025-03-10
P001843,S00214,U0199,2025-03-11 05:00:00,19.99,USD,google_pay,success,2025-03-11,2025-04-09
P001844,S00214,U0199,2025-04-10 10:00:00,19.99,USD,google_pay,success,2025-04-10,2025-05-09
P001845,S00214,U0199,2025-05-10 21:00:00,19.99,USD,google_pay,success,2025-05-10,2025-06-08
P001846,S00214,U0199,2025-06-09 18:00:00,19.99,USD,google_pay,success,2025-06-09,2025-07-08
P001847,S00214,U0199,2025-07-09 13:00:00,19.99,USD,google_pay,success,2025-07-09,2025-08-07
P001848,S00214,U0199,2025-08-08 22:00:00,19.99,USD,google_pay,success,2025-08-08,2025-09-06
P001849,S00214,U0199,2025-09-07 00:00:00,19.99,USD,google_pay,success,2025-09-07,2025-10-06
P001850,S00214,U0199,2025-10-07 12:00:00,19.99,USD,google_pay,refunded,2025-10-07,2025-11-05
P001851,S00214,U0199,2025-11-06 10:00:00,19.99,USD,google_pay,success,2025-11-06,2025-12-05
P001852,S00214,U0199,2025-12-06 15:00:00,19.99,USD,google_pay,success,2025-12-06,2026-01-04
P001853,S00214,U0199,2026-01-05 21:00:00,19.99,USD,google_pay,success,2026-01-05,2026-02-03
P001854,S00214,U0199,2026-02-04 15:00:00,19.99,USD,google_pay,success,2026-02-04,2026-03-05
P001855,S00215,U0049,2022-10-17 21:00:00,9.99,USD,bank_transfer,success,2022-10-17,2022-11-15
P001856,S00215,U0049,2022-11-16 19:00:00,9.99,USD,bank_transfer,success,2022-11-16,2022-12-15
P001857,S00215,U0049,2022-12-16 13:00:00,9.99,USD,bank_transfer,success,2022-12-16,2023-01-14
P001858,S00215,U0049,2023-01-15 20:00:00,9.99,USD,bank_transfer,success,2023-01-15,2023-02-13
P001859,S00215,U0049,2023-02-14 02:00:00,9.99,USD,bank_transfer,success,2023-02-14,2023-03-15
P001860,S00215,U0049,2023-03-16 17:00:00,9.99,USD,bank_transfer,success,2023-03-16,2023-04-14
P001861,S00215,U0049,2023-04-15 08:00:00,9.99,USD,bank_transfer,success,2023-04-15,2023-05-14
P001862,S00215,U0049,2023-05-15 18:00:00,9.99,USD,bank_transfer,success,2023-05-15,2023-06-13
P001863,S00215,U0049,2023-06-14 07:00:00,9.99,USD,bank_transfer,success,2023-06-14,2023-07-13
P001864,S00215,U0049,2023-07-14 02:00:00,9.99,USD,bank_transfer,success,2023-07-14,2023-08-12
P001865,S00215,U0049,2023-08-13 18:00:00,9.99,USD,bank_transfer,success,2023-08-13,2023-09-11
P001866,S00215,U0049,2023-09-12 10:00:00,9.99,USD,bank_transfer,success,2023-09-12,2023-10-11
P001867,S00215,U0049,2023-10-12 18:00:00,9.99,USD,bank_transfer,success,2023-10-12,2023-11-10
P001868,S00215,U0049,2023-11-11 15:00:00,9.99,USD,bank_transfer,success,2023-11-11,2023-12-10
P001869,S00215,U0049,2023-12-11 11:00:00,9.99,USD,bank_transfer,success,2023-12-11,2024-01-09
P001870,S00215,U0049,2024-01-10 20:00:00,9.99,USD,bank_transfer,success,2024-01-10,2024-02-08
P001871,S00215,U0049,2024-02-09 16:00:00,9.99,USD,bank_transfer,success,2024-02-09,2024-03-09
P001872,S00216,U0132,2022-10-18 13:00:00,19.99,USD,apple_pay,success,2022-10-18,2022-11-16
P001873,S00216,U0132,2022-11-17 10:00:00,19.99,USD,apple_pay,success,2022-11-17,2022-12-16
P001874,S00216,U0132,2022-12-17 12:00:00,19.99,USD,apple_pay,success,2022-12-17,2023-01-15
P001875,S00216,U0132,2023-01-16 16:00:00,19.99,USD,apple_pay,success,2023-01-16,2023-02-14
P001876,S00216,U0132,2023-02-15 17:00:00,19.99,USD,apple_pay,success,2023-02-15,2023-03-16
P001877,S00216,U0132,2023-03-17 00:00:00,19.99,USD,apple_pay,success,2023-03-17,2023-04-15
P001878,S00216,U0132,2023-04-16 16:00:00,19.99,USD,apple_pay,success,2023-04-16,2023-05-15
P001879,S00216,U0132,2023-05-16 18:00:00,19.99,USD,apple_pay,success,2023-05-16,2023-06-14
P001880,S00216,U0132,2023-06-15 21:00:00,19.99,USD,apple_pay,success,2023-06-15,2023-07-14
P001881,S00216,U0132,2023-07-15 23:00:00,19.99,USD,apple_pay,refunded,2023-07-15,2023-08-13
P001882,S00216,U0132,2023-08-14 08:00:00,19.99,USD,apple_pay,failed,2023-08-14,2023-09-12
P001883,S00217,U0200,2024-12-25 17:00:00,19.99,USD,paypal,failed,2024-12-25,2025-01-23
P001884,S00218,U0015,2024-10-08 13:00:00,9.99,USD,paypal,success,2024-10-08,2024-11-06
P001885,S00218,U0015,2024-11-07 23:00:00,9.99,USD,paypal,failed,2024-11-07,2024-12-06
P001886,S00219,U0095,2023-09-13 16:00:00,19.99,USD,credit_card,success,2023-09-13,2023-10-12
P001887,S00219,U0095,2023-10-13 14:00:00,19.99,USD,credit_card,success,2023-10-13,2023-11-11
P001888,S00219,U0095,2023-11-12 04:00:00,19.99,USD,credit_card,success,2023-11-12,2023-12-11
P001889,S00219,U0095,2023-12-12 09:00:00,19.99,USD,credit_card,success,2023-12-12,2024-01-10
P001890,S00219,U0095,2024-01-11 13:00:00,19.99,USD,credit_card,success,2024-01-11,2024-02-09
P001891,S00219,U0095,2024-02-10 02:00:00,19.99,USD,credit_card,success,2024-02-10,2024-03-10
P001892,S00219,U0095,2024-03-11 13:00:00,19.99,USD,credit_card,success,2024-03-11,2024-04-09
P001893,S00219,U0095,2024-04-10 09:00:00,19.99,USD,credit_card,success,2024-04-10,2024-05-09
P001894,S00219,U0095,2024-05-10 08:00:00,19.99,USD,credit_card,success,2024-05-10,2024-06-08
P001895,S00219,U0095,2024-06-09 07:00:00,19.99,USD,credit_card,success,2024-06-09,2024-07-08
P001896,S00219,U0095,2024-07-09 03:00:00,19.99,USD,credit_card,success,2024-07-09,2024-08-07
P001897,S00219,U0095,2024-08-08 00:00:00,19.99,USD,credit_card,success,2024-08-08,2024-09-06
P001898,S00219,U0095,2024-09-07 09:00:00,19.99,USD,credit_card,success,2024-09-07,2024-10-06
P001899,S00219,U0095,2024-10-07 17:00:00,19.99,USD,credit_card,success,2024-10-07,2024-11-05
P001900,S00220,U0096,2024-08-06 13:00:00,9.99,USD,google_pay,refunded,2024-08-06,2024-09-04
P001901,S00220,U0096,2024-09-05 01:00:00,9.99,USD,google_pay,success,2024-09-05,2024-10-04
P001902,S00220,U0096,2024-10-05 08:00:00,9.99,USD,google_pay,success,2024-10-05,2024-11-03
P001903,S00220,U0096,2024-11-04 08:00:00,9.99,USD,google_pay,success,2024-11-04,2024-12-03
P001904,S00220,U0096,2024-12-04 08:00:00,9.99,USD,google_pay,success,2024-12-04,2025-01-02
P001905,S00220,U0096,2025-01-03 05:00:00,9.99,USD,google_pay,success,2025-01-03,2025-02-01
P001906,S00220,U0096,2025-02-02 01:00:00,9.99,USD,google_pay,success,2025-02-02,2025-03-03
